Month,Month_Num,Symbol,Price,Price chg (%),OI,Volume,PCR,IV,Rollover (%),MWPL (%)
Mar-22,103,NTPC,129.9,5.75  ( 4.63%),"3,74,37,600","1,94,82,600",0.47,24.25,3.86,NaN
Mar-22,103,MRF,"65,512.20","2,473.25  ( 3.92%)","62,670","19,530",0.53,26.76,3.85,NaN
Mar-22,103,IRCTC,800.9,63.25  ( 8.57%),"86,87,000","69,93,875",0.61,38.56,3.79,NaN
Mar-22,103,MCX,"1,264.10",82.20  ( 6.95%),"19,20,800","10,29,700",0.57,36.16,3.77,NaN
Mar-22,103,PVR,"1,598.45",79.40  ( 5.23%),"23,09,318","12,64,956",0.51,36.56,3.68,NaN
Mar-22,103,LALPATHLAB,"2,522.40",30.85  ( 1.24%),"8,40,125","3,64,875",0.52,39.18,3.58,NaN
Mar-22,103,HDFCAMC,"2,083.60",66.20  ( 3.28%),"26,38,000","5,89,600",0.83,31.97,3.49,NaN
Mar-22,103,INDHOTEL,200.8,6.70  ( 3.45%),"1,62,08,660","73,52,216",0.52,41.32,3.49,NaN
Mar-22,103,ITC,214.35,6.15  ( 2.95%),"16,03,48,800","3,30,78,400",0.87,21.09,3.46,NaN
Mar-22,103,ONGC,158.1,1.60  ( 1.02%),"2,74,27,400","2,12,13,500",0.3,35.42,3.44,NaN
Mar-22,103,TATAPOWER,219.95,15.65  ( 7.66%),"9,90,22,500","6,99,09,750",0.76,37.95,3.41,NaN
Mar-22,103,WHIRLPOOL,"1,679.55",69.15  ( 4.29%),"4,26,000","2,18,500",0.67,33.79,3.4,NaN
Mar-22,103,IDFCFIRSTB,42.05,3.35  ( 8.66%),"13,39,21,500","4,65,53,400",0.64,45.53,3.34,NaN
Mar-22,103,RAIN,199.8,17.00  ( 9.30%),"62,45,000","50,40,000",0.26,63.78,3.29,NaN
Mar-22,103,AARTIIND,931.45,67.35  ( 7.79%),"20,97,800","16,88,950",0.89,36.33,3.21,NaN
Mar-22,103,MOTHERSUMI,150,5.30  ( 3.66%),"2,18,33,000","95,69,000",0.55,48.23,3.2,NaN
Mar-22,103,RAMCOCEM,778.55,12.90  ( 1.68%),"13,95,700","14,81,550",1.13,33.57,3.13,NaN
Mar-22,103,RECLTD,120.5,3.50  ( 2.99%),"2,88,48,000","94,14,000",0.84,30.34,3.1,NaN
Mar-22,103,COALINDIA,162.15,12.50  ( 8.35%),"3,52,54,800","2,35,28,400",0.5,30.4,3.09,NaN
Mar-22,103,LUPIN,743.1,29.90  ( 4.19%),"84,83,850","27,61,650",0.54,31.01,3.09,NaN
Mar-22,103,SAIL,91.15,6.30  ( 7.42%),"14,42,24,250","3,43,28,250",0.73,47.58,3,NaN
Mar-22,103,STAR,331.5,17.20  ( 5.47%),"40,02,300","9,99,900",0.55,43.2,2.99,NaN
Mar-22,103,SBICARD,784.65,31.40  ( 4.17%),"50,86,500","7,65,000",0.57,29.85,2.97,NaN
Mar-22,103,HCLTECH,"1,132.35",30.70  ( 2.79%),"1,92,01,000","44,59,000",0.69,25.56,2.96,NaN
Mar-22,103,LICHSGFIN,339.1,8.10  ( 2.45%),"2,06,08,000","88,36,000",0.49,45.63,2.94,NaN
Mar-22,103,FSL,126.15,5.70  ( 4.73%),"1,50,02,000","51,16,800",0.64,50,2.89,NaN
Mar-22,103,INFY,"1,695.05",15.25  ( 0.91%),"3,90,43,800","1,16,81,700",0.6,26.42,2.77,NaN
Mar-22,103,ABB,"2,130.80",83.55  ( 4.08%),"3,25,500","1,60,250",2.5,37.16,2.76,NaN
Mar-22,103,NATIONALUM,117.55,5.55  ( 4.96%),"8,99,81,000","5,24,45,000",0.49,45.23,2.75,NaN
Mar-22,103,PFIZER,"4,360.20",142.70  ( 3.38%),"1,16,500","56,000",1.08,26.18,2.71,NaN
Mar-22,103,COROMANDEL,756.45,23.55  ( 3.21%),"7,98,750","5,23,125",0.28,31.58,2.67,NaN
Mar-22,103,GSPL,279.8,10.85  ( 4.03%),"11,33,900","11,90,000",0.1,42.42,2.63,NaN
Mar-22,103,PERSISTENT,"3,873.65",87.40  ( 2.31%),"4,12,650","2,00,550",0.43,42.75,2.62,NaN
Mar-22,103,HINDUNILVR,"2,175.75",-1.70  ( -0.08%),"1,02,37,200","25,44,000",0.74,22.07,2.58,NaN
Mar-22,103,CANBK,218.9,10.35  ( 4.96%),"3,96,73,800","2,93,32,800",0.63,42.51,2.57,NaN
Mar-22,103,GODREJPROP,"1,475.90",23.00  ( 1.58%),"51,73,025","27,67,050",0.54,53.49,2.56,NaN
Mar-22,103,RELIANCE,"2,288.65",26.95  ( 1.19%),"3,09,77,250","81,96,500",0.59,27.78,2.53,NaN
Mar-22,103,BEL,199.4,11.55  ( 6.15%),"2,25,98,600","1,20,27,000",0.96,33.81,2.51,NaN
Mar-22,103,BANKBARODA,106.75,5.90  ( 5.85%),"9,52,84,800","6,96,73,500",0.72,40.23,2.5,NaN
Mar-22,103,TORNTPOWER,465.4,19.65  ( 4.41%),"32,34,000","12,46,500",0.62,35.63,2.49,NaN
Mar-22,103,BALRAMCHIN,392.95,14.40  ( 3.80%),"66,51,200","19,32,800",0.55,43.19,2.46,NaN
Mar-22,103,VEDL,352.55,21.85  ( 6.61%),"5,48,17,300","2,51,10,000",0.6,38.96,2.46,NaN
Mar-22,103,BAJFINANCE,"6,969.10",334.90  ( 5.05%),"40,44,375","18,11,875",0.77,34.35,2.44,NaN
Mar-22,103,BIOCON,395.3,19.85  ( 5.29%),"1,22,75,100","45,08,000",0.62,29.44,2.43,NaN
Mar-22,103,IDFC,55.75,3.70  ( 7.11%),"8,26,90,000","1,17,10,000",0.4,52.53,2.43,NaN
Mar-22,103,NAUKRI,"4,454.55",172.40  ( 4.03%),"16,05,875","4,75,375",0.63,40.74,2.42,NaN
Mar-22,103,CADILAHC,357.4,13.15  ( 3.82%),"1,97,16,400","32,07,600",0.75,30.89,2.4,NaN
Mar-22,103,FEDERALBNK,96.9,3.30  ( 3.53%),"6,38,70,000","4,01,10,000",0.52,39.51,2.37,NaN
Mar-22,103,HONAUT,"40,339.15","1,204.20  ( 3.08%)","7,425","3,420",0.67,29.16,2.37,NaN
Mar-22,103,METROPOLIS,"1,988.55",-1.45  ( -0.07%),"7,34,600","5,89,600",0.46,50.5,2.34,NaN
Mar-22,103,LTI,"5,727.75",120.15  ( 2.14%),"9,83,700","3,21,750",0.83,37.1,2.31,NaN
Mar-22,103,HEROMOTOCO,"2,557.00",64.65  ( 2.59%),"31,38,600","11,85,600",0.54,30.4,2.3,NaN
Mar-22,103,COFORGE,"4,477.70",292.65  ( 6.99%),"5,07,800","4,18,500",0.44,45.7,2.27,NaN
Mar-22,103,BOSCHLTD,"15,426.20",568.55  ( 3.83%),"1,17,100","39,350",0.62,28.28,2.21,NaN
Mar-22,103,SBIN,482.25,10.45  ( 2.21%),"7,10,19,000","2,67,01,500",0.72,31.93,2.21,NaN
Mar-22,103,NAM-INDIA,301.5,2.60  ( 0.87%),"27,82,400","21,79,200",0.43,43.21,2.19,NaN
Mar-22,103,GAIL,131.55,3.70  ( 2.89%),"2,86,09,000","89,60,900",0.65,33.4,2.15,NaN
Mar-22,103,ABCAPITAL,103.95,4.65  ( 4.68%),"1,61,17,200","1,17,26,000",0.83,44.85,2.11,NaN
Mar-22,103,BSOFT,404.45,22.40  ( 5.86%),"37,33,600","32,03,200",0.49,46.87,2.11,NaN
Mar-22,103,TATASTEEL,"1,143.95",68.15  ( 6.33%),"4,07,37,100","1,08,89,775",0.75,38.43,2.04,NaN
Mar-22,103,ASHOKLEY,118.2,4.30  ( 3.78%),"3,63,60,000","1,54,62,000",0.56,39.94,2.03,NaN
Mar-22,103,HDFCLIFE,538.55,5.65  ( 1.06%),"2,56,27,800","40,48,000",0.64,29.98,2.03,NaN
Mar-22,103,ACC,"2,063.40",43.70  ( 2.16%),"21,45,750","5,25,500",0.75,33,1.94,NaN
Mar-22,103,GNFC,545.4,35.65  ( 6.99%),"27,95,000","21,45,000",0.45,39.62,1.87,NaN
Mar-22,103,HINDALCO,533.35,15.65  ( 3.02%),"3,36,48,575","2,08,22,750",0.43,32,1.83,NaN
Mar-22,103,DIVISLAB,"4,147.45",199.85  ( 5.06%),"25,39,900","6,20,700",0.6,32.42,1.82,NaN
Mar-22,103,PETRONET,204.9,13.40  ( 7.00%),"1,77,96,000","54,87,000",0.68,26.92,1.82,NaN
Mar-22,103,POWERGRID,196.9,5.75  ( 3.01%),"2,26,70,583","1,15,45,945",0.71,24.37,1.82,NaN
Mar-22,103,PFC,108.7,3.25  ( 3.08%),"3,97,48,200","1,47,80,800",0.71,30.89,1.8,NaN
Mar-22,103,GLENMARK,452.7,21.90  ( 5.08%),"69,66,700","14,63,950",0.89,34.26,1.78,NaN
Mar-22,103,INDUSTOWER,205.25,7.45  ( 3.77%),"2,46,42,800","1,93,50,800",0.56,49.57,1.78,NaN
Mar-22,103,ICICIBANK,731.55,23.45  ( 3.31%),"9,38,21,750","2,77,66,750",0.7,28.41,1.77,NaN
Mar-22,103,CHOLAFIN,683.45,34.85  ( 5.37%),"84,27,500","40,18,750",0.53,39.49,1.76,NaN
Mar-22,103,LAURUSLABS,531.95,29.35  ( 5.84%),"52,45,200","22,02,300",0.45,38.71,1.75,NaN
Mar-22,103,TATACOMM,"1,176.40",42.85  ( 3.78%),"25,22,800","4,25,600",0.38,37.37,1.73,NaN
Mar-22,103,SIEMENS,"2,398.00",107.00  ( 4.67%),"13,87,650","3,20,925",0.41,33.33,1.71,NaN
Mar-22,103,ABFRL,265.9,15.15  ( 6.04%),"1,32,36,600","52,98,800",0.39,41.43,1.62,NaN
Mar-22,103,IDEA,10.35,0.60  ( 6.15%),"70,95,90,000","23,92,60,000",0.44,72.69,1.62,NaN
Mar-22,103,SRTRANSFIN,"1,117.90",51.50  ( 4.83%),"37,54,000","24,31,600",0.44,42.02,1.62,NaN
Mar-22,103,ALKEM,"3,293.05",113.05  ( 3.56%),"2,60,800","2,07,600",0.65,31.2,1.58,NaN
Mar-22,103,BHARATFORG,673.4,11.60  ( 1.75%),"56,19,000","20,58,750",0.5,37.06,1.58,NaN
Mar-22,103,INDIACEM,197.5,10.20  ( 5.45%),"1,17,68,200","53,44,700",0.38,43.37,1.58,NaN
Mar-22,103,DLF,348.35,27.80  ( 8.67%),"3,85,30,800","2,24,33,400",0.6,41.64,1.57,NaN
Mar-22,103,CUMMINSIND,956.2,28.05  ( 3.02%),"14,45,400","11,01,600",0.43,33.32,1.55,NaN
Mar-22,103,DRREDDY,"4,177.60",89.80  ( 2.20%),"27,38,500","5,81,125",0.82,26,1.55,NaN
Mar-22,103,NAVINFLUOR,"3,780.25",127.85  ( 3.50%),"4,00,725","2,22,075",0.51,36.89,1.55,NaN
Mar-22,103,AXISBANK,759.15,26.85  ( 3.67%),"3,90,91,200","1,48,16,400",0.69,26.42,1.52,NaN
Mar-22,103,DALBHARAT,"1,579.70",39.65  ( 2.57%),"5,20,750","4,10,250",0.61,38.5,1.51,NaN
Mar-22,103,TECHM,"1,389.15",55.40  ( 4.15%),"1,57,46,400","29,23,800",0.72,31.27,1.5,NaN
Mar-22,103,UBL,"1,505.00",51.45  ( 3.54%),"8,27,400","3,92,350",0.33,35.69,1.5,NaN
Mar-22,103,JKCEMENT,"2,785.85",36.15  ( 1.31%),"2,31,000","96,600",0,22.77,1.49,NaN
Mar-22,103,ZEEL,232.15,10.55  ( 4.76%),"7,25,64,000","2,05,80,000",0.89,47.29,1.48,NaN
Mar-22,103,PIIND,"2,481.40",85.95  ( 3.59%),"18,63,000","1,78,250",0.72,33.06,1.43,NaN
Mar-22,103,ULTRACEMCO,"6,569.60",134.60  ( 2.09%),"19,54,900","4,91,900",0.64,30.74,1.42,NaN
Mar-22,103,SRF,"2,427.65",151.50  ( 6.66%),"27,25,500","13,19,250",0.46,34.98,1.41,NaN
Mar-22,103,MFSL,811.8,8.55  ( 1.06%),"13,29,900","7,83,250",0.57,36.92,1.4,NaN
Mar-22,103,CROMPTON,418.15,11.75  ( 2.89%),"43,08,700","21,47,200",0.32,39.21,1.38,NaN
Mar-22,103,MINDTREE,"3,789.70",211.90  ( 5.92%),"28,29,800","9,74,800",0.76,38.66,1.36,NaN
Mar-22,103,TRENT,"1,071.25",49.95  ( 4.89%),"25,29,525","8,66,375",0.65,39.57,1.33,NaN
Mar-22,103,BHARTIARTL,688.05,16.25  ( 2.42%),"5,63,49,250","99,59,800",0.57,26.71,1.32,NaN
Mar-22,103,SHREECEM,"23,919.10",832.85  ( 3.61%),"1,83,175","59,825",0.46,30.86,1.32,NaN
Mar-22,103,BATAINDIA,"1,828.10",48.90  ( 2.75%),"13,22,750","7,59,000",0.51,29.25,1.31,NaN
Mar-22,103,BAJAJFINSV,"15,800.80",523.55  ( 3.43%),"6,26,550","3,62,850",0.71,35.58,1.28,NaN
Mar-22,103,NESTLEIND,"17,746.15",-15.40  ( -0.09%),"3,26,275","80,550",0.77,20.07,1.28,NaN
Mar-22,103,IPCALAB,970.35,33.85  ( 3.61%),"8,91,000","3,14,550",0.35,32.6,1.25,NaN
Mar-22,103,UPL,655.65,23.00  ( 3.64%),"2,91,61,600","78,97,500",0.72,35.54,1.25,NaN
Mar-22,103,LT,"1,781.35",21.70  ( 1.23%),"1,27,73,625","28,27,850",0.83,24.9,1.23,NaN
Mar-22,103,CIPLA,920.8,24.80  ( 2.77%),"91,83,850","35,48,350",0.56,25.1,1.22,NaN
Mar-22,103,AUBANK,"1,225.15",59.50  ( 5.10%),"23,70,000","15,11,500",0.65,40.37,1.21,NaN
Mar-22,103,INDIGO,"1,921.60",91.60  ( 5.01%),"32,12,000","14,39,750",0.57,37.01,1.21,NaN
Mar-22,103,JUBLFOOD,"2,947.50",62.55  ( 2.17%),"23,86,250","5,55,000",0.51,42.34,1.21,NaN
Mar-22,103,PAGEIND,"41,604.30","1,452.30  ( 3.62%)","91,710","39,210",0.09,28.92,1.2,NaN
Mar-22,103,ASTRAL,"1,907.10",122.25  ( 6.85%),"10,76,350","4,85,375",0.57,36.16,1.16,NaN
Mar-22,103,CANFINHOME,572.1,23.35  ( 4.26%),"31,34,625","10,33,500",0.3,40.55,1.14,NaN
Mar-22,103,KOTAKBANK,"1,853.70",66.55  ( 3.72%),"1,28,23,600","55,92,000",0.71,27.98,1.11,NaN
Mar-22,103,CONCOR,580.1,20.55  ( 3.67%),"54,30,400","10,08,000",0.44,35.01,1.08,NaN
Mar-22,103,JINDALSTEL,399.35,28.90  ( 7.80%),"2,78,05,000","1,44,80,000",0.59,42.34,1.08,NaN
Mar-22,103,OBEROIRLTY,898.3,38.60  ( 4.49%),"21,09,800","7,91,000",0.19,41.63,1.08,NaN
Mar-22,103,GODREJCP,780.2,7.25  ( 0.94%),"60,67,000","9,12,000",0.79,33.46,1.06,NaN
Mar-22,103,TATACONSUM,710.75,30.85  ( 4.54%),"1,11,57,750","15,53,850",0.36,28.19,1.05,NaN
Mar-22,103,OFSS,"3,416.50",89.95  ( 2.70%),"5,90,500","84,625",1.04,26.8,1.02,NaN
Mar-22,103,HDFC,"2,403.45",54.95  ( 2.34%),"2,22,42,000","37,72,500",0.83,24.18,1,NaN
Mar-22,103,TVSMOTOR,629.1,11.20  ( 1.81%),"73,93,400","29,41,400",0.47,35.68,0.98,NaN
Mar-22,103,ASIANPAINT,"3,126.00",52.90  ( 1.72%),"44,63,400","15,14,700",0.76,26.94,0.97,NaN
Mar-22,103,HINDPETRO,267.5,-2.25  ( -0.83%),"99,81,900","60,83,100",0.97,35.54,0.96,NaN
Mar-22,103,ADANIPORTS,696.45,39.65  ( 6.04%),"8,43,36,250","89,95,000",0.73,36.79,0.95,NaN
Mar-22,103,GRANULES,288.35,20.15  ( 7.51%),"1,12,99,500","23,06,400",0.45,37.64,0.95,NaN
Mar-22,103,APOLLOHOSP,"4,628.50",242.50  ( 5.53%),"25,58,750","11,57,250",0.53,38.45,0.94,NaN
Mar-22,103,BAJAJ-AUTO,"3,514.80",38.05  ( 1.09%),"19,79,500","4,63,250",0.56,26,0.94,NaN
Mar-22,103,BANDHANBNK,307.8,16.40  ( 5.63%),"2,20,12,200","85,48,200",0.66,41.94,0.92,NaN
Mar-22,103,INDUSINDBK,928.25,51.55  ( 5.88%),"2,40,85,800","77,84,100",0.59,36.21,0.91,NaN
Mar-22,103,BERGEPAINT,686.75,6.80  ( 1.00%),"46,71,700","17,44,600",0.57,30.37,0.89,NaN
Mar-22,103,TITAN,"2,468.65",59.45  ( 2.47%),"58,45,500","17,37,750",0.48,28.02,0.85,NaN
Mar-22,103,HAL,"1,318.20",38.30  ( 2.99%),"21,18,500","4,63,600",2.35,35.61,0.84,NaN
Mar-22,103,APLLTD,725.25,21.75  ( 3.09%),"15,82,700","6,09,700",0.78,32.39,0.83,NaN
Mar-22,103,DABUR,545.75,11.55  ( 2.16%),"1,36,67,500","28,78,750",0.84,22.34,0.83,NaN
Mar-22,103,SUNTV,445.1,16.55  ( 3.86%),"1,21,35,000","23,68,500",0.38,40.33,0.83,NaN
Mar-22,103,M&M,807.85,10.60  ( 1.33%),"1,47,47,600","36,56,100",0.32,30.88,0.82,NaN
Mar-22,103,MARUTI,"8,361.55",137.25  ( 1.67%),"25,33,600","14,49,300",0.51,31.86,0.82,NaN
Mar-22,103,VOLTAS,"1,233.70",61.40  ( 5.24%),"36,94,000","20,27,500",0.45,32.87,0.81,NaN
Mar-22,103,ADANIENT,"1,621.50",70.25  ( 4.53%),"2,04,63,000","40,77,500",0.83,39.24,0.8,NaN
Mar-22,103,MCDOWELL-N,882.3,38.55  ( 4.57%),"1,52,38,750","69,11,250",0.56,28.97,0.79,NaN
Mar-22,103,JSWSTEEL,598.75,27.35  ( 4.79%),"3,79,12,050","88,30,350",0.71,36.64,0.77,NaN
Mar-22,103,HAVELLS,"1,170.45",22.10  ( 1.92%),"42,36,000","14,65,000",0.62,31.54,0.76,NaN
Mar-22,103,SBILIFE,"1,056.00",0.50  ( 0.05%),"76,79,250","22,77,000",0.46,30.24,0.73,NaN
Mar-22,103,SUNPHARMA,833.1,12.35  ( 1.50%),"2,20,24,800","30,92,600",0.55,24.92,0.7,NaN
Mar-22,103,PIDILITIND,"2,374.20",66.55  ( 2.88%),"29,53,750","4,71,000",0.61,25.35,0.69,NaN
Mar-22,103,EICHERMOT,"2,627.15",10.80  ( 0.41%),"29,17,950","8,66,950",0.71,30.76,0.68,NaN
Mar-22,103,ICICIPRULI,478.4,10.45  ( 2.23%),"73,89,750","12,25,500",0.53,35.11,0.66,NaN
Mar-22,103,MPHASIS,"3,057.45",102.00  ( 3.45%),"15,77,975","3,15,525",0.47,36.71,0.66,NaN
Mar-22,103,TORNTPHARM,"2,711.20",36.35  ( 1.36%),"7,69,750","2,20,000",0.35,36.8,0.65,NaN
Mar-22,103,ICICIGI,"1,274.05",35.30  ( 2.85%),"28,91,700","5,64,400",0.75,27.03,0.56,NaN
Mar-22,103,MARICO,495.95,11.10  ( 2.29%),"88,37,000","13,20,000",0.43,26.43,0.39,NaN
Mar-22,103,GRASIM,"1,572.35",23.00  ( 1.48%),"98,52,450","17,21,400",0.88,33.83,0.23,NaN
Mar-22,103,ATUL,"9,069.20",387.55  ( 4.46%),"86,250","43,725",0.8,28.88,NaN,NaN
Apr-22,104,BANKNIFTY,"37,201.65",647.70  ( 1.77%),"28,65,725","54,19,950",1.12,23.31,26.66,NaN
Apr-22,104,NIFTY,"17,713.00",168.55  ( 0.96%),"1,19,03,200","96,13,050",1.34,17.21,15.56,NaN
Apr-22,104,PEL,"2,242.40",46.70  ( 2.13%),"36,16,250","7,46,900",0.68,37.59,8.02,18.19
Apr-22,104,GMRINFRA,39.15,2.05  ( 5.53%),"10,93,95,000","4,41,45,000",0.61,42.66,7.3,35.32
Apr-22,104,DELTACORP,335,2.65  ( 0.80%),"1,33,95,200","55,33,800",0.29,52.11,6.92,61.77
Apr-22,104,INDIAMART,"4,469.75",139.55  ( 3.22%),"2,87,325","83,100",0.38,49.52,6.69,11.87
Apr-22,104,MANAPPURAM,121.45,7.40  ( 6.49%),"2,79,90,000","1,60,56,000",0.69,44.78,6.33,39.49
Apr-22,104,GNFC,865.05,22.20  ( 2.63%),"24,76,500","38,68,800",0.48,47.45,6.05,40.26
Apr-22,104,IBULHSGFIN,168.2,9.30  ( 5.85%),"3,58,23,600","1,95,98,200",0.55,61.09,5.97,72
Apr-22,104,HDFCAMC,"2,270.75",116.80  ( 5.42%),"27,14,000","10,90,600",0.5,31.03,5.33,28.21
Apr-22,104,IRCTC,799,23.80  ( 3.07%),"1,10,12,750","57,50,500",0.53,41.36,5.29,34.96
Apr-22,104,L&TFH,83.4,3.15  ( 3.93%),"4,52,80,376","2,20,95,824",0.45,45.03,5.19,47.07
Apr-22,104,NBCC,38.45,1.90  ( 5.20%),"2,40,60,000","77,04,000",0.55,46.02,5.14,24.45
Apr-22,104,ABBOTINDIA,"17,571.05",-104.90  ( -0.59%),"23,925","11,175",0.44,27.55,5.03,3.6
Apr-22,104,GUJGASLTD,497.9,-7.35  ( -1.45%),"40,81,250","25,90,000",0.47,45.76,5.03,13.47
Apr-22,104,DIXON,"4,368.95",56.00  ( 1.30%),"5,11,500","1,88,875",0.47,42.61,4.92,10.68
Apr-22,104,PNB,36.6,1.35  ( 3.83%),"22,19,04,000","7,07,68,000",0.74,35.44,4.72,62.47
Apr-22,104,WHIRLPOOL,"1,612.45",30.45  ( 1.92%),"8,34,000","3,35,250",0.36,41.19,4.63,17.25
Apr-22,104,IDFCFIRSTB,41.9,1.95  ( 4.88%),"21,91,14,000","7,94,31,600",0.73,44.64,4.47,47.33
Apr-22,104,EXIDEIND,158,6.05  ( 3.98%),"2,07,61,200","58,14,000",0.73,31.69,4.44,32.05
Apr-22,104,AMARAJABAT,561.4,21.70  ( 4.02%),"70,28,000","19,95,000",0.71,29.42,4.37,40.28
Apr-22,104,IDEA,10.2,0.40  ( 4.08%),"53,29,80,000","26,24,30,000",0.58,68.81,4.33,48.27
Apr-22,104,BHEL,54.15,4.40  ( 8.84%),"10,01,07,000","6,93,31,500",0.65,46.66,4.26,66.82
Apr-22,104,ITC,255.15,3.05  ( 1.21%),"11,17,53,600","3,24,44,800",0.61,26.74,4.24,9.09
Apr-22,104,WIPRO,598.75,8.40  ( 1.42%),"2,64,27,200","57,03,200",0.53,29,4.14,14.91
Apr-22,104,JINDALSTEL,533.6,-1.00  ( -0.19%),"3,45,62,500","1,42,35,000",0.66,45.84,3.86,58.85
Apr-22,104,INFY,"1,908.55",-5.15  ( -0.27%),"2,55,24,300","66,11,700",0.62,27.99,3.71,4.83
Apr-22,104,MGL,799.95,16.55  ( 2.11%),"32,07,000","12,75,000",0.32,36.75,3.69,33.79
Apr-22,104,ALKEM,"3,490.25",-75.50  ( -2.12%),"1,73,400","1,69,400",0.28,31.77,3.66,2.25
Apr-22,104,HEROMOTOCO,"2,252.95",-55.30  ( -2.40%),"41,85,000","44,43,300",0.69,37.14,3.65,33.26
Apr-22,104,HINDUNILVR,"2,083.15",28.10  ( 1.37%),"1,31,19,000","21,03,000",0.49,22.63,3.59,10.64
Apr-22,104,IEX,232.3,6.80  ( 3.02%),"3,34,27,500","1,10,06,250",0.47,42.49,3.57,30.1
Apr-22,104,TATAMOTORS,443.6,7.40  ( 1.70%),"7,62,66,000","3,52,60,200",0.53,43.08,3.53,43.5
Apr-22,104,DEEPAKNTR,"2,310.30",51.85  ( 2.30%),"18,45,250","13,98,250",0.28,43.55,3.51,20.84
Apr-22,104,LALPATHLAB,"2,580.65",14.50  ( 0.57%),"8,14,000","1,45,000",0.19,43.39,3.46,12.72
Apr-22,104,ASHOKLEY,119.75,1.85  ( 1.57%),"4,17,73,500","1,98,00,000",0.5,43.01,3.37,23.66
Apr-22,104,PETRONET,199,4.60  ( 2.37%),"2,00,70,000","36,12,000",0.5,30.23,3.37,20.03
Apr-22,104,PVR,"1,922.90",-3.85  ( -0.20%),"26,32,069","10,07,325",0.42,43.44,3.36,42.98
Apr-22,104,SAIL,102.7,3.50  ( 3.53%),"13,92,89,000","3,27,65,500",0.63,38.79,3.36,66.26
Apr-22,104,MOTHERSUMI,141,0.90  ( 0.64%),"2,60,12,000","96,53,000",0.34,54.52,3.34,15.46
Apr-22,104,HDFCBANK,"1,500.10",24.40  ( 1.65%),"3,91,79,800","1,06,78,800",0.65,23.47,3.3,8.49
Apr-22,104,LUPIN,768.95,19.40  ( 2.59%),"95,99,900","26,80,050",0.59,30.81,3.3,28.95
Apr-22,104,RECLTD,127.65,3.75  ( 3.03%),"2,96,64,000","1,29,96,000",0.82,28.28,3.27,26.05
Apr-22,104,LAURUSLABS,600.15,6.20  ( 1.04%),"59,54,400","10,05,300",0.56,37.55,3.23,9.37
Apr-22,104,TCS,"3,767.10",13.80  ( 0.37%),"99,46,950","16,69,500",0.55,24.44,3.23,8.06
Apr-22,104,INDUSTOWER,222.65,-0.80  ( -0.36%),"1,59,04,000","44,10,000",0.44,46.13,3.17,17.15
Apr-22,104,AARTIIND,956,-3.05  ( -0.32%),"18,92,950","9,54,550",0.36,36.97,3.13,7.34
Apr-22,104,IGL,382.55,8.20  ( 2.19%),"1,45,31,000","27,81,625",0.58,35.54,3.13,24.46
Apr-22,104,JKCEMENT,"2,540.80",96.60  ( 3.95%),"4,55,525","2,49,200",0.15,46.54,3.13,7.12
Apr-22,104,LTTS,"5,150.35",33.60  ( 0.66%),"5,62,000","3,12,800",0.38,41.86,3.13,14.12
Apr-22,104,CUB,135.05,5.50  ( 4.25%),"1,29,06,400","42,94,200",0.45,33.75,3.09,10.8
Apr-22,104,BOSCHLTD,"14,629.85",162.95  ( 1.13%),"1,54,450","41,800",0.52,31.05,3.07,10.89
Apr-22,104,PERSISTENT,"4,750.70",-34.25  ( -0.72%),"2,69,250","1,92,900",0.51,41.06,3.07,3.35
Apr-22,104,GAIL,162.45,6.55  ( 4.20%),"2,97,80,200","1,82,45,100",0.34,35.62,2.99,16.26
Apr-22,104,HINDCOPPER,117.35,2.85  ( 2.49%),"1,89,45,800","56,76,000",0.41,52.33,2.99,40.66
Apr-22,104,BRITANNIA,"3,229.15",28.25  ( 0.88%),"14,08,000","2,65,600",0.45,23.08,2.96,8.33
Apr-22,104,OFSS,"3,605.80",5.35  ( 0.15%),"5,06,250","81,875",0.22,32.9,2.95,12.25
Apr-22,104,FSL,129,3.10  ( 2.46%),"1,41,41,400","25,45,400",0.46,50.43,2.94,31.14
Apr-22,104,MRF,"66,006.00","1,486.15  ( 2.30%)","93,800","17,110",0.32,24.47,2.93,17.5
Apr-22,104,METROPOLIS,"2,101.05",60.90  ( 2.99%),"5,27,000","2,37,200",0.33,47.43,2.84,14.6
Apr-22,104,BIOCON,343,5.30  ( 1.57%),"1,42,80,700","32,49,900",0.59,33.17,2.83,23.03
Apr-22,104,COALINDIA,187.25,3.10  ( 1.68%),"3,43,05,600","1,39,27,200",0.49,37.3,2.8,15.41
Apr-22,104,INTELLECT,915.55,-31.75  ( -3.35%),"10,89,000","7,77,000",0.2,48.47,2.8,9.95
Apr-22,104,STAR,353.75,4.60  ( 1.32%),"48,82,500","8,91,900",0.6,52.19,2.78,45.25
Apr-22,104,BALRAMCHIN,485.25,-6.40  ( -1.30%),"58,88,000","33,26,400",0.31,52.48,2.74,39.69
Apr-22,104,COLPAL,"1,558.10",13.30  ( 0.86%),"22,29,150","2,76,150",0.25,24.11,2.73,10.93
Apr-22,104,FEDERALBNK,102.05,4.15  ( 4.24%),"5,75,00,000","4,34,80,000",0.53,36.49,2.72,22.68
Apr-22,104,ESCORTS,"1,557.30",46.40  ( 3.07%),"52,89,350","15,43,850",0.24,48.98,2.65,59.55
